,TF_motif,time,direction,gene,score,peak,distance
305,TFAP2C(var.2),1,pos,HSPB1,2.18512084937328,chr7-76305362-76305862,3068.0
306,TFAP2C(var.2),1,pos,HSPB1,1.19943569058482,chr7-76317907-76318407,15613.0
307,TFAP2C(var.2),1,pos,MSRA,1.27766415987023,chr8-10194340-10194840,140322.0
308,TFAP2C(var.2),1,pos,ZHX2,0.934763562276248,chr8-122780079-122780579,-1065.0
309,TFAP2C(var.2),1,pos,ZHX2,0.781778156616845,chr8-122851634-122852134,70490.0
310,TFAP2C(var.2),1,pos,KIAA1456,0.869583362247761,chr8-13133102-13133602,187710.0
311,TFAP2C(var.2),1,pos,RGS20,1.17542883653534,chr8-53876673-53877173,25115.0
312,TFAP2C(var.2),1,pos,CHD7,1.09331864948002,chr8-60835866-60836366,157338.0
313,TFAP2C(var.2),1,pos,PAG1,0.658613795116827,chr8-81100673-81101173,11145.0
314,TFAP2C(var.2),1,pos,PAG1,1.09855863728955,chr8-81111833-81112333,-15.0
315,TFAP2C(var.2),1,pos,KIAA1958,2.12178135622945,chr9-112489945-112490445,3348.0
316,TFAP2C(var.2),1,pos,GABBR2,0.817761375345357,chr9-98552299-98552799,156648.0
317,FOSL2::JUN,1,pos,DPYD,0.58152326925002,chr1-97728660-97729160,192139.0
318,FOSL2::JUN,1,pos,PLCE1,1.41163957850963,chr10-94137521-94138021,106959.0
319,FOSL2::JUN,1,pos,CUX2,0.673116610646622,chr12-111201565-111202065,167791.0
320,FOSL2::JUN,1,pos,CRADD,1.04408551768456,chr12-93616520-93617020,-60605.0
321,FOSL2::JUN,1,pos,CA12,3.40570733156416,chr15-63256579-63257079,125332.0
322,FOSL2::JUN,1,pos,CA12,3.9229267736935,chr15-63372182-63372682,9729.0
323,FOSL2::JUN,1,pos,CDH13,0.971453463575734,chr16-82580198-82580698,-46355.0
324,FOSL2::JUN,1,pos,GAREM1,0.707624597751341,chr18-32454559-32455059,15675.0
325,FOSL2::JUN,1,pos,GPR39,0.643250697683664,chr2-132438688-132439188,22364.0
326,FOSL2::JUN,1,pos,FIGN,0.604514800187062,chr2-163601313-163601813,134449.0
327,FOSL2::JUN,1,pos,FIGN,0.967741967576367,chr2-163671827-163672327,63935.0
328,FOSL2::JUN,1,pos,FIGN,0.868202427207963,chr2-163933974-163934474,-198212.0
329,FOSL2::JUN,1,pos,PLCB4,2.01422947066395,chr20-9241273-9241773,172760.0
330,FOSL2::JUN,1,pos,MPPED1,1.62867892036321,chr22-43485497-43485997,74551.0
331,FOSL2::JUN,1,pos,IQCJ-SCHIP1,1.12117258457637,chr3-159144759-159145259,182774.0
332,FOSL2::JUN,1,pos,CADPS,0.938422460490231,chr3-62940780-62941280,-65641.0
333,FOSL2::JUN,1,pos,NDST3,1.09332728419866,chr4-117918155-117918655,-115213.0
334,FOSL2::JUN,1,pos,MAML3,1.90476851492036,chr4-140233761-140234261,-79827.0
335,FOSL2::JUN,1,pos,LIMCH1,3.25684880941263,chr4-41409073-41409573,49716.0
336,FOSL2::JUN,1,pos,SEMA6A,0.909650300434964,chr5-116378396-116378896,196288.0
337,FOSL2::JUN,1,pos,SEMA6A,0.908503621430841,chr5-116652233-116652733,-77549.0
338,FOSL2::JUN,1,pos,SGK1,0.677672963267951,chr6-134295848-134296348,22014.0
339,FOSL2::JUN,1,pos,CREB5,0.987466474938927,chr7-28124851-28125351,-174220.0
340,FOSL2::JUN,1,pos,CREB5,1.48722522111886,chr7-28494664-28495164,195593.0
341,FOSL2::JUN,1,pos,EEPD1,1.52046142710729,chr7-36290019-36290519,137120.0
342,FOSL2::JUN,1,pos,GLI3,1.48277513017262,chr7-42189458-42189958,48162.0
343,FOSL2::JUN,1,pos,TRPS1,1.22067718682914,chr8-115774438-115774938,34985.0
344,FOSL2::JUN,1,pos,CHD7,1.09625288253367,chr8-60821753-60822253,143225.0
345,FOSL2::JUN,1,pos,GABBR2,0.826378476065138,chr9-98551508-98552008,157439.0
346,FOS::JUN,1,pos,DPYD,0.58152326925002,chr1-97728660-97729160,192139.0
347,FOS::JUN,1,pos,PLCE1,1.41163957850963,chr10-94137521-94138021,106959.0
348,FOS::JUN,1,pos,CUX2,0.673116610646622,chr12-111201565-111202065,167791.0
349,FOS::JUN,1,pos,CRADD,1.04408551768456,chr12-93616520-93617020,-60605.0
350,FOS::JUN,1,pos,CRADD,1.54047028816446,chr12-93818920-93819420,141795.0
351,FOS::JUN,1,pos,CA12,3.40570733156416,chr15-63256579-63257079,125332.0
352,FOS::JUN,1,pos,CDH13,0.971453463575734,chr16-82580198-82580698,-46355.0
353,FOS::JUN,1,pos,KIAA0513,2.69414469030311,chr16-84970404-84970904,-57097.0
354,FOS::JUN,1,pos,GAREM1,0.707624597751341,chr18-32454559-32455059,15675.0
355,FOS::JUN,1,pos,GPR39,0.643250697683664,chr2-132438688-132439188,22364.0
356,FOS::JUN,1,pos,FIGN,0.604514800187062,chr2-163601313-163601813,134449.0
357,FOS::JUN,1,pos,FIGN,0.967741967576367,chr2-163671827-163672327,63935.0
358,FOS::JUN,1,pos,FIGN,0.868202427207963,chr2-163933974-163934474,-198212.0
359,FOS::JUN,1,pos,MPPED1,1.62867892036321,chr22-43485497-43485997,74551.0
360,FOS::JUN,1,pos,IQCJ-SCHIP1,1.12117258457637,chr3-159144759-159145259,182774.0
361,FOS::JUN,1,pos,NDST3,1.09332728419866,chr4-117918155-117918655,-115213.0
362,FOS::JUN,1,pos,MAML3,1.90476851492036,chr4-140233761-140234261,-79827.0
363,FOS::JUN,1,pos,LIMCH1,3.25684880941263,chr4-41409073-41409573,49716.0
364,FOS::JUN,1,pos,SEMA6A,0.908503621430841,chr5-116652233-116652733,-77549.0
365,FOS::JUN,1,pos,SGK1,0.677672963267951,chr6-134295848-134296348,22014.0
366,FOS::JUN,1,pos,CREB5,0.987466474938927,chr7-28124851-28125351,-174220.0
367,FOS::JUN,1,pos,CREB5,1.48722522111886,chr7-28494664-28495164,195593.0
368,FOS::JUN,1,pos,EEPD1,1.52046142710729,chr7-36290019-36290519,137120.0
369,FOS::JUN,1,pos,GLI3,1.48277513017262,chr7-42189458-42189958,48162.0
370,FOS::JUN,1,pos,TRPS1,1.22067718682914,chr8-115774438-115774938,34985.0
371,FOS::JUN,1,pos,CHD7,1.09625288253367,chr8-60821753-60822253,143225.0
372,FOS::JUN,1,pos,GABBR2,0.826378476065138,chr9-98551508-98552008,157439.0
373,FOSL1::JUND,1,pos,DPYD,0.58152326925002,chr1-97728660-97729160,192139.0
374,FOSL1::JUND,1,pos,ZEB1,0.694246285651506,chr10-31279899-31280399,-38346.0
375,FOSL1::JUND,1,pos,PLCE1,1.31233396911407,chr10-93846731-93847231,-183831.0
376,FOSL1::JUND,1,pos,PLCE1,1.41163957850963,chr10-94137521-94138021,106959.0
377,FOSL1::JUND,1,pos,CUX2,0.673116610646622,chr12-111201565-111202065,167791.0
378,FOSL1::JUND,1,pos,CA12,3.93635284107593,chr15-63204278-63204778,177633.0
379,FOSL1::JUND,1,pos,CA12,3.40570733156416,chr15-63256579-63257079,125332.0
380,FOSL1::JUND,1,pos,CA12,3.9229267736935,chr15-63372182-63372682,9729.0
381,FOSL1::JUND,1,pos,CDH13,0.971453463575734,chr16-82580198-82580698,-46355.0
382,FOSL1::JUND,1,pos,GAREM1,0.707624597751341,chr18-32454559-32455059,15675.0
383,FOSL1::JUND,1,pos,GPR39,0.643250697683664,chr2-132438688-132439188,22364.0
384,FOSL1::JUND,1,pos,FIGN,0.604514800187062,chr2-163601313-163601813,134449.0
385,FOSL1::JUND,1,pos,FIGN,0.967741967576367,chr2-163671827-163672327,63935.0
386,FOSL1::JUND,1,pos,FIGN,0.868202427207963,chr2-163933974-163934474,-198212.0
387,FOSL1::JUND,1,pos,MPPED1,1.62867892036321,chr22-43485497-43485997,74551.0
388,FOSL1::JUND,1,pos,IQCJ-SCHIP1,1.12117258457637,chr3-159144759-159145259,182774.0
389,FOSL1::JUND,1,pos,ITPR1,0.509531729961042,chr3-4582348-4582848,89250.0
390,FOSL1::JUND,1,pos,NDST3,1.09332728419866,chr4-117918155-117918655,-115213.0
391,FOSL1::JUND,1,pos,MAML3,1.90476851492036,chr4-140233761-140234261,-79827.0
392,FOSL1::JUND,1,pos,LIMCH1,3.25684880941263,chr4-41409073-41409573,49716.0
393,FOSL1::JUND,1,pos,SEMA6A,0.909650300434964,chr5-116378396-116378896,196288.0
394,FOSL1::JUND,1,pos,SEMA6A,0.908503621430841,chr5-116652233-116652733,-77549.0
395,FOSL1::JUND,1,pos,CREB5,1.48722522111886,chr7-28494664-28495164,195593.0
396,FOSL1::JUND,1,pos,EEPD1,1.52046142710729,chr7-36290019-36290519,137120.0
397,FOSL1::JUND,1,pos,GLI3,1.48277513017262,chr7-42189458-42189958,48162.0
398,FOSL1::JUND,1,pos,HSPB1,1.1996527509148,chr7-76269823-76270323,-32471.0
399,FOSL1::JUND,1,pos,TRPS1,1.22067718682914,chr8-115774438-115774938,34985.0
400,FOSL1::JUND,1,pos,GABBR2,0.826378476065138,chr9-98551508-98552008,157439.0
401,SCRT1,1,pos,SIPA1L2,1.60988539862774,chr1-232512780-232513280,48528.0
402,SCRT1,1,pos,AC099792.1,1.23753225599919,chr1-60888081-60888581,-20333.0
403,SCRT1,1,pos,DPYD,0.58152326925002,chr1-97728660-97729160,192139.0
404,SCRT1,1,pos,PRKG1,1.0926626924956,chr10-50878324-50878824,-112784.0
405,SCRT1,1,pos,TMEM123,2.24623990861046,chr11-102343780-102344280,126354.0
406,SCRT1,1,pos,TMEM123,1.64487784850689,chr11-102461276-102461776,8858.0
407,SCRT1,1,pos,GRAMD1B,0.77747977447148,chr11-123159206-123159706,-198972.0
408,SCRT1,1,pos,TMEM132B,1.95396074566731,chr12-125171120-125171620,-15466.0
409,SCRT1,1,pos,SYT16,0.948976085698738,chr14-61932854-61933354,121130.0
410,SCRT1,1,pos,SMOC1,0.777490542992049,chr14-69711006-69711506,-142875.0
411,SCRT1,1,pos,SMOC1,1.57445108697825,chr14-69828305-69828805,-25576.0
412,SCRT1,1,pos,SMOC1,0.933393451654546,chr14-69960224-69960724,106343.0
413,SCRT1,1,pos,SMOC1,0.922345918768053,chr14-69977251-69977751,123370.0
414,SCRT1,1,pos,SMOC1,1.40826306161311,chr14-69989815-69990315,135934.0
415,SCRT1,1,pos,CA12,1.63223314838338,chr15-63413013-63413513,-31102.0
416,SCRT1,1,pos,FIGN,0.697147003265084,chr2-163595070-163595570,140692.0
417,SCRT1,1,pos,FIGN,0.827634684848951,chr2-163729547-163730047,6215.0
418,SCRT1,1,pos,DSCAM,0.451953495633349,chr21-40707582-40708082,139307.0
419,SCRT1,1,pos,MAGI1,1.62176211743468,chr3-66195319-66195819,-156735.0
420,SCRT1,1,pos,GAB1,0.798762763814192,chr4-143376913-143377413,40401.0
421,SCRT1,1,pos,LIMCH1,1.91930512606607,chr4-41545643-41546143,186286.0
422,SCRT1,1,pos,HSPA1B,0.79024467896503,chr6-31898313-31898813,70828.0
423,SCRT1,1,pos,FOXP2,1.05492673427291,chr7-114151559-114152059,65482.0
424,SCRT1,1,pos,CREB5,1.71222897671791,chr7-28226024-28226524,-73047.0
425,SCRT1,1,pos,ELMO1,2.66223089260051,chr7-37307804-37308304,141195.0
426,SCRT1,1,pos,ELMO1,2.53538304025275,chr7-37480808-37481308,-31809.0
427,SCRT1,1,pos,GLI3,1.76520299218456,chr7-42068835-42069335,168785.0
428,SCRT1,1,pos,ZHX2,0.934763562276248,chr8-122780079-122780579,-1065.0
429,SCRT1,1,pos,PAG1,0.69047111964734,chr8-80925242-80925742,186576.0
430,SCRT1,1,pos,KIAA1958,1.3890202425977,chr9-112361481-112361981,-125116.0
431,SCRT1,1,pos,GABBR2,0.726303251708042,chr9-98775777-98776277,-66830.0
432,FOSL1::JUN,1,pos,DPYD,0.58152326925002,chr1-97728660-97729160,192139.0
433,FOSL1::JUN,1,pos,ZEB1,0.694246285651506,chr10-31279899-31280399,-38346.0
434,FOSL1::JUN,1,pos,PLCE1,1.41163957850963,chr10-94137521-94138021,106959.0
435,FOSL1::JUN,1,pos,CUX2,0.673116610646622,chr12-111201565-111202065,167791.0
436,FOSL1::JUN,1,pos,CRADD,1.04408551768456,chr12-93616520-93617020,-60605.0
437,FOSL1::JUN,1,pos,CA12,3.40570733156416,chr15-63256579-63257079,125332.0
438,FOSL1::JUN,1,pos,CA12,3.9229267736935,chr15-63372182-63372682,9729.0
439,FOSL1::JUN,1,pos,CDH13,0.971453463575734,chr16-82580198-82580698,-46355.0
440,FOSL1::JUN,1,pos,KIAA0513,2.69414469030311,chr16-84970404-84970904,-57097.0
441,FOSL1::JUN,1,pos,GAREM1,0.707624597751341,chr18-32454559-32455059,15675.0
442,FOSL1::JUN,1,pos,FIGN,0.604514800187062,chr2-163601313-163601813,134449.0
443,FOSL1::JUN,1,pos,FIGN,0.967741967576367,chr2-163671827-163672327,63935.0
444,FOSL1::JUN,1,pos,FIGN,0.868202427207963,chr2-163933974-163934474,-198212.0
445,FOSL1::JUN,1,pos,PLCB4,2.01422947066395,chr20-9241273-9241773,172760.0
446,FOSL1::JUN,1,pos,MPPED1,1.62867892036321,chr22-43485497-43485997,74551.0
447,FOSL1::JUN,1,pos,IQCJ-SCHIP1,1.12117258457637,chr3-159144759-159145259,182774.0
448,FOSL1::JUN,1,pos,CADPS,0.938422460490231,chr3-62940780-62941280,-65641.0
449,FOSL1::JUN,1,pos,NDST3,1.09332728419866,chr4-117918155-117918655,-115213.0
450,FOSL1::JUN,1,pos,MAML3,1.90476851492036,chr4-140233761-140234261,-79827.0
451,FOSL1::JUN,1,pos,LIMCH1,3.25684880941263,chr4-41409073-41409573,49716.0
452,FOSL1::JUN,1,pos,SEMA6A,0.909650300434964,chr5-116378396-116378896,196288.0
453,FOSL1::JUN,1,pos,SEMA6A,0.908503621430841,chr5-116652233-116652733,-77549.0
454,FOSL1::JUN,1,pos,SGK1,0.677672963267951,chr6-134295848-134296348,22014.0
455,FOSL1::JUN,1,pos,CREB5,0.987466474938927,chr7-28124851-28125351,-174220.0
456,FOSL1::JUN,1,pos,CREB5,1.48722522111886,chr7-28494664-28495164,195593.0
457,FOSL1::JUN,1,pos,EEPD1,1.52046142710729,chr7-36290019-36290519,137120.0
458,FOSL1::JUN,1,pos,GLI3,1.48277513017262,chr7-42189458-42189958,48162.0
459,FOSL1::JUN,1,pos,TRPS1,1.22067718682914,chr8-115774438-115774938,34985.0
460,FOSL1::JUN,1,pos,CHD7,1.09625288253367,chr8-60821753-60822253,143225.0
461,FOSL1::JUN,1,pos,GABBR2,0.826378476065138,chr9-98551508-98552008,157439.0
462,FOSL2::JUNB,1,pos,DPYD,0.58152326925002,chr1-97728660-97729160,192139.0
463,FOSL2::JUNB,1,pos,PLCE1,1.41163957850963,chr10-94137521-94138021,106959.0
464,FOSL2::JUNB,1,pos,CUX2,0.673116610646622,chr12-111201565-111202065,167791.0
465,FOSL2::JUNB,1,pos,CRADD,1.04408551768456,chr12-93616520-93617020,-60605.0
466,FOSL2::JUNB,1,pos,CA12,3.40570733156416,chr15-63256579-63257079,125332.0
467,FOSL2::JUNB,1,pos,CDH13,0.971453463575734,chr16-82580198-82580698,-46355.0
468,FOSL2::JUNB,1,pos,KIAA0513,2.69414469030311,chr16-84970404-84970904,-57097.0
469,FOSL2::JUNB,1,pos,GAREM1,0.707624597751341,chr18-32454559-32455059,15675.0
470,FOSL2::JUNB,1,pos,GPR39,0.643250697683664,chr2-132438688-132439188,22364.0
471,FOSL2::JUNB,1,pos,FIGN,0.604514800187062,chr2-163601313-163601813,134449.0
472,FOSL2::JUNB,1,pos,FIGN,0.967741967576367,chr2-163671827-163672327,63935.0
473,FOSL2::JUNB,1,pos,FIGN,0.868202427207963,chr2-163933974-163934474,-198212.0
474,FOSL2::JUNB,1,pos,MPPED1,1.62867892036321,chr22-43485497-43485997,74551.0
475,FOSL2::JUNB,1,pos,IQCJ-SCHIP1,1.12117258457637,chr3-159144759-159145259,182774.0
476,FOSL2::JUNB,1,pos,NDST3,1.09332728419866,chr4-117918155-117918655,-115213.0
477,FOSL2::JUNB,1,pos,MAML3,1.90476851492036,chr4-140233761-140234261,-79827.0
478,FOSL2::JUNB,1,pos,LIMCH1,3.25684880941263,chr4-41409073-41409573,49716.0
479,FOSL2::JUNB,1,pos,SEMA6A,0.908503621430841,chr5-116652233-116652733,-77549.0
480,FOSL2::JUNB,1,pos,CREB5,0.987466474938927,chr7-28124851-28125351,-174220.0
481,FOSL2::JUNB,1,pos,CREB5,1.48722522111886,chr7-28494664-28495164,195593.0
482,FOSL2::JUNB,1,pos,EEPD1,1.52046142710729,chr7-36290019-36290519,137120.0
483,FOSL2::JUNB,1,pos,GLI3,1.48277513017262,chr7-42189458-42189958,48162.0
484,FOSL2::JUNB,1,pos,TRPS1,1.22067718682914,chr8-115774438-115774938,34985.0
485,FOSL2::JUNB,1,pos,GABBR2,0.826378476065138,chr9-98551508-98552008,157439.0
486,PITX3,1,pos,EFCAB2,1.01202472416526,chr1-245060733-245061233,91278.0
487,PITX3,1,pos,ITPRIP,1.1508766234213,chr10-104334942-104335442,3212.0
488,PITX3,1,pos,ZEB1,0.694246285651506,chr10-31279899-31280399,-38346.0
489,PITX3,1,pos,PLCE1,0.88218535713233,chr10-93850174-93850674,-180388.0
490,PITX3,1,pos,PLCE1,1.41163957850963,chr10-94137521-94138021,106959.0
491,PITX3,1,pos,TMEM123,2.81942368676637,chr11-102454501-102455001,15633.0
492,PITX3,1,pos,GRIA4,1.27633009005076,chr11-105713127-105713627,103383.0
493,PITX3,1,pos,CNTN1,0.924624879803787,chr12-40757911-40758411,65719.0
494,PITX3,1,pos,TMTC2,1.66715599074804,chr12-82725693-82726193,39063.0
495,PITX3,1,pos,CA12,3.40570733156416,chr15-63256579-63257079,125332.0
496,PITX3,1,pos,AC007495.1,0.926782144983544,chr16-56212303-56212803,-21459.0
497,PITX3,1,pos,AC007495.1,1.04064831704546,chr16-56357761-56358261,-166917.0
498,PITX3,1,pos,FIGN,0.906061821869173,chr2-163662308-163662808,73454.0
499,PITX3,1,pos,CADPS,1.382186873512,chr3-62711626-62712126,163513.0
500,PITX3,1,pos,MAGI1,1.62176211743468,chr3-66195319-66195819,-156735.0
501,PITX3,1,pos,LIMCH1,1.00212007425624,chr4-41541544-41542044,182187.0
502,PITX3,1,pos,HSPA1B,0.955777872868478,chr6-31807208-31807708,-20277.0
503,PITX3,1,pos,ELMO1,2.53538304025275,chr7-37480808-37481308,-31809.0
504,PITX3,1,pos,ELMO1,0.592743129691377,chr7-37539406-37539906,-90407.0
505,PITX3,1,pos,GLI3,1.3582536719691,chr7-42080615-42081115,157005.0
506,PITX3,1,pos,HSPB1,1.05968160973455,chr7-76167013-76167513,-135281.0
507,PITX3,1,pos,KIAA1958,2.12178135622945,chr9-112489945-112490445,3348.0
508,PITX3,1,pos,FRMD3,0.796683677544282,chr9-83624031-83624531,-85735.0
509,CEBPD,1,pos,SIPA1L2,2.41553771319487,chr1-232489371-232489871,71937.0
510,CEBPD,1,pos,PLCE1,1.41163957850963,chr10-94137521-94138021,106959.0
511,CEBPD,1,pos,CA12,4.03330141412718,chr15-63306372-63306872,75539.0
512,CEBPD,1,pos,GPR39,0.918250785458363,chr2-132443092-132443592,26768.0
513,CEBPD,1,pos,GAB1,1.0394014522731,chr4-143217523-143218023,-118989.0
514,CEBPD,1,pos,PALLD,4.77238843418077,chr4-168660231-168660731,163415.0
515,CEBPD,1,pos,PAM,1.17854636229575,chr5-102851143-102851643,97412.0
516,CEBPD,1,pos,SEMA6A,1.36277689158261,chr5-116626324-116626824,-51640.0
517,CEBPD,1,pos,SLC1A3,1.49521157509534,chr5-36607966-36608466,1861.0
518,CEBPD,1,pos,ELMO1,1.97255058608272,chr7-37295950-37296450,153049.0
519,CEBPD,1,pos,KIAA1958,2.27996247219828,chr9-112530542-112531042,43945.0
520,FOS::JUND,1,pos,DPYD,0.58152326925002,chr1-97728660-97729160,192139.0
521,FOS::JUND,1,pos,PLCE1,1.41163957850963,chr10-94137521-94138021,106959.0
522,FOS::JUND,1,pos,CUX2,0.673116610646622,chr12-111201565-111202065,167791.0
523,FOS::JUND,1,pos,CRADD,1.04408551768456,chr12-93616520-93617020,-60605.0
524,FOS::JUND,1,pos,CA12,3.40570733156416,chr15-63256579-63257079,125332.0
525,FOS::JUND,1,pos,CA12,3.9229267736935,chr15-63372182-63372682,9729.0
526,FOS::JUND,1,pos,CDH13,0.971453463575734,chr16-82580198-82580698,-46355.0
527,FOS::JUND,1,pos,KIAA0513,2.69414469030311,chr16-84970404-84970904,-57097.0
528,FOS::JUND,1,pos,GAREM1,0.707624597751341,chr18-32454559-32455059,15675.0
529,FOS::JUND,1,pos,GPR39,0.643250697683664,chr2-132438688-132439188,22364.0
530,FOS::JUND,1,pos,FIGN,0.604514800187062,chr2-163601313-163601813,134449.0
531,FOS::JUND,1,pos,FIGN,0.967741967576367,chr2-163671827-163672327,63935.0
532,FOS::JUND,1,pos,FIGN,0.868202427207963,chr2-163933974-163934474,-198212.0
533,FOS::JUND,1,pos,PLCB4,2.01422947066395,chr20-9241273-9241773,172760.0
534,FOS::JUND,1,pos,MPPED1,1.62867892036321,chr22-43485497-43485997,74551.0
535,FOS::JUND,1,pos,IQCJ-SCHIP1,1.12117258457637,chr3-159144759-159145259,182774.0
536,FOS::JUND,1,pos,CADPS,0.938422460490231,chr3-62940780-62941280,-65641.0
537,FOS::JUND,1,pos,NDST3,1.09332728419866,chr4-117918155-117918655,-115213.0
538,FOS::JUND,1,pos,MAML3,1.90476851492036,chr4-140233761-140234261,-79827.0
539,FOS::JUND,1,pos,LIMCH1,3.25684880941263,chr4-41409073-41409573,49716.0
540,FOS::JUND,1,pos,SEMA6A,0.909650300434964,chr5-116378396-116378896,196288.0
541,FOS::JUND,1,pos,SEMA6A,0.908503621430841,chr5-116652233-116652733,-77549.0
542,FOS::JUND,1,pos,SGK1,0.677672963267951,chr6-134295848-134296348,22014.0
543,FOS::JUND,1,pos,CREB5,0.987466474938927,chr7-28124851-28125351,-174220.0
544,FOS::JUND,1,pos,CREB5,1.48722522111886,chr7-28494664-28495164,195593.0
545,FOS::JUND,1,pos,EEPD1,1.52046142710729,chr7-36290019-36290519,137120.0
546,FOS::JUND,1,pos,GLI3,1.48277513017262,chr7-42189458-42189958,48162.0
547,FOS::JUND,1,pos,TRPS1,1.22067718682914,chr8-115774438-115774938,34985.0
548,FOS::JUND,1,pos,CHD7,1.09625288253367,chr8-60821753-60822253,143225.0
549,FOS::JUND,1,pos,GABBR2,0.826378476065138,chr9-98551508-98552008,157439.0
550,NOTO,1,pos,ITPRIP,1.1508766234213,chr10-104334942-104335442,3212.0
551,NOTO,1,pos,PLCE1,1.31233396911407,chr10-93846731-93847231,-183831.0
552,NOTO,1,pos,TMEM123,3.57820120825332,chr11-102531851-102532351,-61717.0
553,NOTO,1,pos,TMEM132B,1.51604899440894,chr12-125100707-125101207,-85879.0
554,NOTO,1,pos,CRADD,1.36783536087235,chr12-93820739-93821239,143614.0
555,NOTO,1,pos,CA12,1.16398385090608,chr15-63196777-63197277,185134.0
556,NOTO,1,pos,CA12,0.989925639291962,chr15-63243657-63244157,138254.0
557,NOTO,1,pos,KIAA0513,2.69414469030311,chr16-84970404-84970904,-57097.0
558,NOTO,1,pos,GPR39,1.07103761855805,chr2-132381317-132381817,-35007.0
559,NOTO,1,pos,GPR39,0.915412838598035,chr2-132419994-132420494,3670.0
560,NOTO,1,pos,FIGN,0.604514800187062,chr2-163601313-163601813,134449.0
561,NOTO,1,pos,PLCB4,1.60501047231083,chr20-8937572-8938072,-130941.0
562,NOTO,1,pos,MPPED1,1.62867892036321,chr22-43485497-43485997,74551.0
563,NOTO,1,pos,HEG1,3.46465256700939,chr3-125122504-125123004,-66796.0
564,NOTO,1,pos,CADPS,1.25709761598479,chr3-62695948-62696448,179191.0
565,NOTO,1,pos,CADPS,0.685401362673303,chr3-62796502-62797002,78637.0
566,NOTO,1,pos,MAML3,1.05517062445204,chr4-140134956-140135456,18978.0
567,NOTO,1,pos,SGK1,0.648358709011465,chr6-134172390-134172890,145472.0
568,NOTO,1,pos,ELMO1,2.66223089260051,chr7-37307804-37308304,141195.0
569,NOTO,1,pos,GLI3,2.13028747366223,chr7-42226383-42226883,11237.0
570,NOTO,1,pos,ZHX2,0.653062209019613,chr8-122797620-122798120,16476.0
571,NOTO,1,pos,CHD7,1.03124681036112,chr8-60616447-60616947,-62081.0
572,NFE2,1,pos,DPYD,0.58152326925002,chr1-97728660-97729160,192139.0
573,NFE2,1,pos,PLCE1,1.41163957850963,chr10-94137521-94138021,106959.0
574,NFE2,1,pos,CUX2,0.673116610646622,chr12-111201565-111202065,167791.0
575,NFE2,1,pos,CRADD,1.04408551768456,chr12-93616520-93617020,-60605.0
576,NFE2,1,pos,CA12,3.40570733156416,chr15-63256579-63257079,125332.0
577,NFE2,1,pos,CA12,3.9229267736935,chr15-63372182-63372682,9729.0
578,NFE2,1,pos,KIAA0513,2.69414469030311,chr16-84970404-84970904,-57097.0
579,NFE2,1,pos,GAREM1,0.707624597751341,chr18-32454559-32455059,15675.0
580,NFE2,1,pos,FIGN,0.604514800187062,chr2-163601313-163601813,134449.0
581,NFE2,1,pos,FIGN,0.967741967576367,chr2-163671827-163672327,63935.0
582,NFE2,1,pos,FIGN,0.868202427207963,chr2-163933974-163934474,-198212.0
583,NFE2,1,pos,PLCB4,2.01422947066395,chr20-9241273-9241773,172760.0
584,NFE2,1,pos,MPPED1,1.62867892036321,chr22-43485497-43485997,74551.0
585,NFE2,1,pos,IQCJ-SCHIP1,1.12117258457637,chr3-159144759-159145259,182774.0
586,NFE2,1,pos,MAML3,1.90476851492036,chr4-140233761-140234261,-79827.0
587,NFE2,1,pos,LIMCH1,3.25684880941263,chr4-41409073-41409573,49716.0
588,NFE2,1,pos,SEMA6A,0.909650300434964,chr5-116378396-116378896,196288.0
589,NFE2,1,pos,SEMA6A,0.908503621430841,chr5-116652233-116652733,-77549.0
590,NFE2,1,pos,HSPA1B,1.40060871267202,chr6-31728612-31729112,-98873.0
591,NFE2,1,pos,CREB5,1.48722522111886,chr7-28494664-28495164,195593.0
592,NFE2,1,pos,EEPD1,1.52046142710729,chr7-36290019-36290519,137120.0
593,NFE2,1,pos,GLI3,1.48277513017262,chr7-42189458-42189958,48162.0
594,NFE2,1,pos,TRPS1,1.22067718682914,chr8-115774438-115774938,34985.0
595,NFE2,1,pos,CHD7,1.09625288253367,chr8-60821753-60822253,143225.0
596,NFE2,1,pos,GABBR2,0.826378476065138,chr9-98551508-98552008,157439.0
597,JUND,1,pos,DPYD,0.58152326925002,chr1-97728660-97729160,192139.0
598,JUND,1,pos,CUX2,0.673116610646622,chr12-111201565-111202065,167791.0
599,JUND,1,pos,CRADD,1.04408551768456,chr12-93616520-93617020,-60605.0
600,JUND,1,pos,CRADD,1.02500522038812,chr12-93733315-93733815,56190.0
601,JUND,1,pos,CRADD,1.54047028816446,chr12-93818920-93819420,141795.0
602,JUND,1,pos,GPC6,0.681139590882216,chr13-93216872-93217372,-9720.0
